Day,Time,Food_Item,Food_Category,Food_SubType,Food_Type,Weather,Price,Previous_Sales,Is_Friday,Is_Weekend,Is_Special_Day,Demand
Saturday,Lunch,Ice_Cream,Fresh,Dessert,Veg,Sunny,180,29,0,1,0,32
Tuesday,Lunch,Chips,Packed,Snack,Veg,Sunny,150,27,0,0,1,28
Monday,Lunch,Parotta,Fresh,Meal,NonVeg,Rainy,400,19,0,0,0,21
Sunday,Lunch,Ice_Cream,Fresh,Dessert,Veg,Cloudy,180,24,0,1,0,26
Saturday,Morning,Veg_Rice,Fresh,Meal,Veg,Rainy,420,13,0,1,1,12
Sunday,Morning,Idly,Fresh,Meal,Veg,Rainy,310,21,0,1,0,24
Thursday,Morning,Ice_Cream,Fresh,Dessert,Veg,Sunny,180,29,0,0,0,33
Tuesday,Morning,Rice,Fresh,Meal,Veg,Rainy,300,23,0,0,0,27
Saturday,Morning,Ice_Cream,Fresh,Dessert,Veg,Cloudy,180,16,0,1,0,17
Sunday,Morning,Idly,Fresh,Meal,Veg,Cloudy,310,11,0,1,1,12
Monday,Lunch,Idly,Fresh,Meal,Veg,Sunny,310,9,0,0,0,8
Wednesday,Evening,Samosa,Fresh,Snack,Veg,Cloudy,280,12,0,0,1,11
Wednesday,Evening,Chips,Packed,Snack,Veg,Cloudy,150,13,0,0,0,13
Wednesday,Morning,Chocolate,Packed,Dessert,Veg,Sunny,200,12,0,0,0,13
Tuesday,Evening,Juice,Fresh,Drink,Veg,Cloudy,120,15,0,0,1,15
Thursday,Morning,Chocolate,Packed,Dessert,Veg,Cloudy,200,30,0,0,0,35
Thursday,Lunch,Cake_Piece,Packed,Dessert,Veg,Sunny,220,12,0,0,0,12
Friday,Lunch,Chips,Packed,Snack,Veg,Cloudy,150,12,1,0,0,11
Saturday,Lunch,SoftDrink,Packed,Drink,Veg,Cloudy,180,19,0,1,0,20
Sunday,Evening,Rice,Fresh,Meal,Veg,Rainy,300,16,0,1,1,17
Tuesday,Lunch,Ice_Cream,Fresh,Dessert,Veg,Cloudy,180,28,0,0,0,33
Wednesday,Evening,Biscuits,Packed,Snack,Veg,Cloudy,100,17,0,0,0,16
Wednesday,Lunch,Samosa,Fresh,Snack,Veg,Cloudy,280,16,0,0,1,16
Sunday,Evening,Samosa,Fresh,Snack,Veg,Cloudy,280,28,0,1,0,29
Sunday,Lunch,Idly,Fresh,Meal,Veg,Rainy,310,26,0,1,0,26
Thursday,Evening,Veg_Rice,Fresh,Meal,Veg,Rainy,420,25,0,0,0,26
Sunday,Evening,Samosa,Fresh,Snack,Veg,Rainy,280,13,0,1,0,12
Friday,Morning,SoftDrink,Packed,Drink,Veg,Rainy,180,9,1,0,0,9
Thursday,Evening,Idly,Fresh,Meal,Veg,Rainy,310,25,0,0,0,23
Thursday,Lunch,Samosa,Fresh,Snack,Veg,Cloudy,280,15,0,0,0,14
Sunday,Morning,Veg_Rice,Fresh,Meal,Veg,Rainy,420,14,0,1,1,14
Friday,Morning,Chips,Packed,Snack,Veg,Sunny,150,10,1,0,0,11
Friday,Morning,Chocolate,Packed,Dessert,Veg,Sunny,200,12,1,0,0,11
Thursday,Lunch,Parotta,Fresh,Meal,NonVeg,Sunny,400,25,0,0,0,23
Saturday,Evening,Idly,Fresh,Meal,Veg,Sunny,310,9,0,1,0,9
Tuesday,Lunch,Samosa,Fresh,Snack,Veg,Sunny,280,10,0,0,1,10
Wednesday,Lunch,Tea,Fresh,Drink,Veg,Cloudy,50,17,0,0,0,19
Sunday,Evening,Samosa,Fresh,Snack,Veg,Rainy,280,5,0,1,0,5
Monday,Morning,SoftDrink,Packed,Drink,Veg,Sunny,180,18,0,0,0,16
Tuesday,Lunch,Ice_Cream,Fresh,Dessert,Veg,Rainy,180,25,0,0,0,27
Wednesday,Lunch,Biscuits,Packed,Snack,Veg,Rainy,100,8,0,0,1,9
Wednesday,Lunch,Ice_Cream,Fresh,Dessert,Veg,Cloudy,180,28,0,0,0,30
Thursday,Evening,Veg_Rice,Fresh,Meal,Veg,Rainy,420,10,0,0,0,10
Thursday,Morning,Veg_Rice,Fresh,Meal,Veg,Sunny,420,9,0,0,1,10
Friday,Lunch,Biscuits,Packed,Snack,Veg,Rainy,100,19,1,0,1,17
Saturday,Lunch,Ice_Cream,Fresh,Dessert,Veg,Rainy,180,12,0,1,1,13
Sunday,Morning,Samosa,Fresh,Snack,Veg,Rainy,280,8,0,1,0,8
Tuesday,Morning,Chips,Packed,Snack,Veg,Rainy,150,19,0,0,0,18
Thursday,Evening,Juice,Fresh,Drink,Veg,Rainy,120,22,0,0,0,21
Friday,Morning,Veg_Rice,Fresh,Meal,Veg,Cloudy,420,9,1,0,0,8
Thursday,Evening,Idly,Fresh,Meal,Veg,Rainy,310,15,0,0,0,15
Thursday,Morning,Samosa,Fresh,Snack,Veg,Sunny,280,10,0,0,0,9
Saturday,Morning,Chocolate,Packed,Dessert,Veg,Sunny,200,24,0,1,0,27
Thursday,Evening,Chicken_Rice,Fresh,Meal,NonVeg,Rainy,350,22,0,0,0,20
Thursday,Lunch,SoftDrink,Packed,Drink,Veg,Cloudy,180,12,0,0,0,13
Thursday,Evening,Samosa,Fresh,Snack,Veg,Sunny,280,9,0,0,1,9
Monday,Evening,Chicken_Rice,Fresh,Meal,NonVeg,Rainy,350,27,0,0,1,28
Saturday,Morning,Samosa,Fresh,Snack,Veg,Cloudy,280,27,0,1,0,27
Wednesday,Evening,Tea,Fresh,Drink,Veg,Sunny,50,26,0,0,0,25
Saturday,Morning,SoftDrink,Packed,Drink,Veg,Rainy,180,25,0,1,0,24
Monday,Lunch,Rice,Fresh,Meal,Veg,Sunny,300,9,0,0,1,8
Monday,Evening,Ice_Cream,Fresh,Dessert,Veg,Cloudy,180,29,0,0,0,27
Saturday,Lunch,Cake_Piece,Packed,Dessert,Veg,Cloudy,220,28,0,1,0,29
Friday,Lunch,Chocolate,Packed,Dessert,Veg,Sunny,200,6,1,0,0,5
Friday,Morning,Parotta,Fresh,Meal,NonVeg,Rainy,400,5,1,0,0,5
Tuesday,Morning,Cake_Piece,Packed,Dessert,Veg,Rainy,220,14,0,0,0,15
Tuesday,Lunch,Idly,Fresh,Meal,Veg,Sunny,310,30,0,0,1,35
Monday,Morning,Cake_Piece,Packed,Dessert,Veg,Cloudy,220,10,0,0,1,9
Sunday,Lunch,Juice,Fresh,Drink,Veg,Sunny,120,29,0,1,1,31
Friday,Evening,Rice,Fresh,Meal,Veg,Rainy,300,8,1,0,0,8
Tuesday,Lunch,Veg_Rice,Fresh,Meal,Veg,Sunny,420,17,0,0,1,15
Friday,Evening,Chicken_Rice,Fresh,Meal,NonVeg,Cloudy,350,23,1,0,1,20
Tuesday,Evening,Chips,Packed,Snack,Veg,Rainy,150,14,0,0,1,14
Tuesday,Lunch,Idly,Fresh,Meal,Veg,Sunny,310,6,0,0,1,5
Saturday,Morning,Cake_Piece,Packed,Dessert,Veg,Sunny,220,12,0,1,0,11
Saturday,Morning,Parotta,Fresh,Meal,NonVeg,Sunny,400,8,0,1,0,7
Friday,Morning,Juice,Fresh,Drink,Veg,Cloudy,120,12,1,0,0,11
Monday,Morning,Chocolate,Packed,Dessert,Veg,Cloudy,200,15,0,0,0,15
Tuesday,Morning,Tea,Fresh,Drink,Veg,Rainy,50,8,0,0,1,7
Wednesday,Evening,SoftDrink,Packed,Drink,Veg,Sunny,180,20,0,0,1,19
Thursday,Evening,Cake_Piece,Packed,Dessert,Veg,Sunny,220,23,0,0,0,22
Friday,Morning,Juice,Fresh,Drink,Veg,Cloudy,120,17,1,0,1,18
Thursday,Morning,Chicken_Rice,Fresh,Meal,NonVeg,Cloudy,350,5,0,0,1,5
Monday,Lunch,Rice,Fresh,Meal,Veg,Sunny,300,5,0,0,0,5
Friday,Morning,Tea,Fresh,Drink,Veg,Rainy,50,11,1,0,1,12
Wednesday,Morning,Chicken_Rice,Fresh,Meal,NonVeg,Cloudy,350,27,0,0,0,31
Sunday,Lunch,SoftDrink,Packed,Drink,Veg,Sunny,180,16,0,1,1,16
Saturday,Lunch,Chocolate,Packed,Dessert,Veg,Cloudy,200,28,0,1,0,25
Sunday,Evening,Idly,Fresh,Meal,Veg,Rainy,310,13,0,1,0,14
Monday,Evening,Tea,Fresh,Drink,Veg,Rainy,50,20,0,0,0,21
Thursday,Evening,Chicken_Rice,Fresh,Meal,NonVeg,Rainy,350,11,0,0,1,10
Friday,Morning,Parotta,Fresh,Meal,NonVeg,Cloudy,400,22,1,0,1,23
Tuesday,Morning,Cake_Piece,Packed,Dessert,Veg,Sunny,220,6,0,0,0,7
Saturday,Evening,Chicken_Rice,Fresh,Meal,NonVeg,Cloudy,350,26,0,1,0,27
Sunday,Evening,Parotta,Fresh,Meal,NonVeg,Cloudy,400,24,0,1,0,26
Wednesday,Morning,Juice,Fresh,Drink,Veg,Rainy,120,13,0,0,0,13
Wednesday,Morning,Juice,Fresh,Drink,Veg,Cloudy,120,8,0,0,0,8
Thursday,Lunch,Veg_Rice,Fresh,Meal,Veg,Cloudy,420,26,0,0,0,28
Tuesday,Lunch,SoftDrink,Packed,Drink,Veg,Sunny,180,7,0,0,1,6
Thursday,Evening,Rice,Fresh,Meal,Veg,Cloudy,300,18,0,0,1,18
Wednesday,Morning,Cake_Piece,Packed,Dessert,Veg,Cloudy,220,23,0,0,0,25
Friday,Evening,Veg_Rice,Fresh,Meal,Veg,Rainy,420,23,1,0,0,27
Sunday,Evening,Chocolate,Packed,Dessert,Veg,Cloudy,200,23,0,1,1,26
Sunday,Evening,Chocolate,Packed,Dessert,Veg,Rainy,200,7,0,1,0,6
Sunday,Lunch,Juice,Fresh,Drink,Veg,Sunny,120,22,0,1,0,23
Sunday,Evening,Chicken_Rice,Fresh,Meal,NonVeg,Sunny,350,30,0,1,1,33
Wednesday,Morning,SoftDrink,Packed,Drink,Veg,Sunny,180,15,0,0,0,15
Monday,Evening,Tea,Fresh,Drink,Veg,Rainy,50,26,0,0,0,30
Saturday,Lunch,Tea,Fresh,Drink,Veg,Sunny,50,7,0,1,0,8
Wednesday,Morning,Chicken_Rice,Fresh,Meal,NonVeg,Cloudy,350,30,0,0,0,35
Monday,Lunch,Chocolate,Packed,Dessert,Veg,Rainy,200,24,0,0,0,27
Monday,Lunch,SoftDrink,Packed,Drink,Veg,Sunny,180,12,0,0,1,12
Friday,Lunch,Chips,Packed,Snack,Veg,Cloudy,150,30,1,0,0,33
Sunday,Morning,Cake_Piece,Packed,Dessert,Veg,Cloudy,220,28,0,1,0,28
Wednesday,Lunch,Chicken_Rice,Fresh,Meal,NonVeg,Sunny,350,6,0,0,1,6
Sunday,Morning,Tea,Fresh,Drink,Veg,Cloudy,50,30,0,1,0,30
Saturday,Lunch,Ice_Cream,Fresh,Dessert,Veg,Rainy,180,21,0,1,0,20
Thursday,Lunch,Cake_Piece,Packed,Dessert,Veg,Rainy,220,25,0,0,1,24
Thursday,Morning,SoftDrink,Packed,Drink,Veg,Rainy,180,23,0,0,0,26
Wednesday,Lunch,Tea,Fresh,Drink,Veg,Rainy,50,16,0,0,0,14
Wednesday,Lunch,Idly,Fresh,Meal,Veg,Rainy,310,30,0,0,0,35
Wednesday,Morning,Chicken_Rice,Fresh,Meal,NonVeg,Cloudy,350,29,0,0,0,28
Sunday,Evening,Chocolate,Packed,Dessert,Veg,Sunny,200,29,0,1,0,26
Wednesday,Lunch,Chips,Packed,Snack,Veg,Cloudy,150,29,0,0,0,29
Sunday,Lunch,Biscuits,Packed,Snack,Veg,Sunny,100,17,0,1,0,15
Friday,Morning,Parotta,Fresh,Meal,NonVeg,Cloudy,400,13,1,0,0,13
Monday,Morning,Rice,Fresh,Meal,Veg,Rainy,300,18,0,0,0,18
Monday,Lunch,Rice,Fresh,Meal,Veg,Rainy,300,23,0,0,0,22
Thursday,Lunch,Chocolate,Packed,Dessert,Veg,Cloudy,200,24,0,0,0,28
Sunday,Lunch,Samosa,Fresh,Snack,Veg,Sunny,280,23,0,1,1,23
Saturday,Evening,SoftDrink,Packed,Drink,Veg,Rainy,180,23,0,1,0,20
Wednesday,Morning,Chips,Packed,Snack,Veg,Rainy,150,26,0,0,0,29
Friday,Lunch,Biscuits,Packed,Snack,Veg,Sunny,100,7,1,0,0,7
Sunday,Lunch,Idly,Fresh,Meal,Veg,Cloudy,310,18,0,1,0,19
Wednesday,Morning,Rice,Fresh,Meal,Veg,Sunny,300,27,0,0,0,25
Tuesday,Morning,Rice,Fresh,Meal,Veg,Sunny,300,6,0,0,0,6
Tuesday,Evening,Samosa,Fresh,Snack,Veg,Rainy,280,7,0,0,1,8
Tuesday,Evening,Veg_Rice,Fresh,Meal,Veg,Sunny,420,24,0,0,0,24
Saturday,Evening,Chips,Packed,Snack,Veg,Cloudy,150,13,0,1,0,14
Thursday,Morning,Chicken_Rice,Fresh,Meal,NonVeg,Cloudy,350,16,0,0,1,16
Wednesday,Lunch,Ice_Cream,Fresh,Dessert,Veg,Cloudy,180,30,0,0,0,29
Saturday,Lunch,Idly,Fresh,Meal,Veg,Cloudy,310,18,0,1,1,18
Friday,Morning,Chips,Packed,Snack,Veg,Sunny,150,24,1,0,1,26
Thursday,Morning,Chicken_Rice,Fresh,Meal,NonVeg,Sunny,350,10,0,0,0,9
Sunday,Lunch,Chicken_Rice,Fresh,Meal,NonVeg,Rainy,350,29,0,1,1,32
Wednesday,Evening,Chips,Packed,Snack,Veg,Cloudy,150,9,0,0,0,9
Tuesday,Lunch,Samosa,Fresh,Snack,Veg,Rainy,280,10,0,0,1,9
Monday,Lunch,Chips,Packed,Snack,Veg,Sunny,150,23,0,0,0,21
Monday,Evening,Juice,Fresh,Drink,Veg,Sunny,120,15,0,0,1,16
Thursday,Lunch,Cake_Piece,Packed,Dessert,Veg,Rainy,220,20,0,0,0,23
Wednesday,Evening,Rice,Fresh,Meal,Veg,Sunny,300,13,0,0,0,13
Monday,Evening,Parotta,Fresh,Meal,NonVeg,Cloudy,400,6,0,0,0,6
Thursday,Evening,Chocolate,Packed,Dessert,Veg,Cloudy,200,28,0,0,0,32
Monday,Evening,Idly,Fresh,Meal,Veg,Rainy,310,27,0,0,0,29
Saturday,Morning,Samosa,Fresh,Snack,Veg,Cloudy,280,28,0,1,1,30
Monday,Morning,Samosa,Fresh,Snack,Veg,Rainy,280,28,0,0,0,26
Tuesday,Lunch,Tea,Fresh,Drink,Veg,Sunny,50,22,0,0,1,22
Saturday,Lunch,Veg_Rice,Fresh,Meal,Veg,Sunny,420,9,0,1,0,10
Friday,Lunch,Parotta,Fresh,Meal,NonVeg,Sunny,400,20,1,0,0,23
Friday,Evening,Biscuits,Packed,Snack,Veg,Sunny,100,21,1,0,0,20
Tuesday,Evening,Parotta,Fresh,Meal,NonVeg,Cloudy,400,25,0,0,1,29
Wednesday,Evening,Tea,Fresh,Drink,Veg,Cloudy,50,8,0,0,0,7
Monday,Evening,Rice,Fresh,Meal,Veg,Rainy,300,29,0,0,0,33
Sunday,Morning,Chicken_Rice,Fresh,Meal,NonVeg,Rainy,350,9,0,1,0,10
Tuesday,Evening,Idly,Fresh,Meal,Veg,Rainy,310,27,0,0,1,27
Tuesday,Lunch,Samosa,Fresh,Snack,Veg,Sunny,280,14,0,0,1,15
Saturday,Lunch,Juice,Fresh,Drink,Veg,Cloudy,120,21,0,1,0,23
Saturday,Lunch,Chips,Packed,Snack,Veg,Sunny,150,25,0,1,0,29
Saturday,Evening,SoftDrink,Packed,Drink,Veg,Sunny,180,23,0,1,1,22
Wednesday,Lunch,Chips,Packed,Snack,Veg,Cloudy,150,17,0,0,0,16
Friday,Morning,Veg_Rice,Fresh,Meal,Veg,Rainy,420,14,1,0,0,14
Wednesday,Lunch,Chocolate,Packed,Dessert,Veg,Cloudy,200,21,0,0,0,23
Monday,Lunch,Samosa,Fresh,Snack,Veg,Rainy,280,13,0,0,1,12
Sunday,Lunch,Veg_Rice,Fresh,Meal,Veg,Rainy,420,16,0,1,0,15
Wednesday,Evening,Samosa,Fresh,Snack,Veg,Sunny,280,27,0,0,1,26
Sunday,Evening,Parotta,Fresh,Meal,NonVeg,Cloudy,400,8,0,1,0,8
Saturday,Evening,Cake_Piece,Packed,Dessert,Veg,Rainy,220,9,0,1,1,10
Monday,Lunch,Tea,Fresh,Drink,Veg,Cloudy,50,28,0,0,0,27
Wednesday,Evening,SoftDrink,Packed,Drink,Veg,Sunny,180,28,0,0,0,33
Thursday,Morning,Ice_Cream,Fresh,Dessert,Veg,Sunny,180,20,0,0,0,23
Monday,Lunch,Idly,Fresh,Meal,Veg,Cloudy,310,22,0,0,0,24
Sunday,Lunch,Parotta,Fresh,Meal,NonVeg,Cloudy,400,10,0,1,1,11
Saturday,Evening,Cake_Piece,Packed,Dessert,Veg,Sunny,220,7,0,1,0,7
Monday,Lunch,Chocolate,Packed,Dessert,Veg,Sunny,200,19,0,0,0,22
Saturday,Lunch,Juice,Fresh,Drink,Veg,Sunny,120,25,0,1,0,25
Tuesday,Morning,Chocolate,Packed,Dessert,Veg,Cloudy,200,20,0,0,1,20
Friday,Morning,Idly,Fresh,Meal,Veg,Rainy,310,18,1,0,1,20
Monday,Lunch,Chips,Packed,Snack,Veg,Sunny,150,11,0,0,0,11
Friday,Lunch,Cake_Piece,Packed,Dessert,Veg,Sunny,220,8,1,0,1,7
Monday,Lunch,Tea,Fresh,Drink,Veg,Rainy,50,11,0,0,0,11
Monday,Lunch,Veg_Rice,Fresh,Meal,Veg,Rainy,420,7,0,0,0,7
Friday,Morning,Ice_Cream,Fresh,Dessert,Veg,Sunny,180,16,1,0,1,18
Monday,Evening,Ice_Cream,Fresh,Dessert,Veg,Sunny,180,9,0,0,1,8
Sunday,Morning,Juice,Fresh,Drink,Veg,Rainy,120,5,0,1,1,5
Monday,Morning,Parotta,Fresh,Meal,NonVeg,Cloudy,400,20,0,0,0,18
Friday,Evening,Rice,Fresh,Meal,Veg,Sunny,300,12,1,0,0,13
Saturday,Lunch,Juice,Fresh,Drink,Veg,Rainy,120,15,0,1,0,15
Friday,Lunch,Chicken_Rice,Fresh,Meal,NonVeg,Sunny,350,22,1,0,0,20
Wednesday,Lunch,Idly,Fresh,Meal,Veg,Cloudy,310,11,0,0,1,11
Thursday,Lunch,Parotta,Fresh,Meal,NonVeg,Rainy,400,15,0,0,0,17
Saturday,Evening,Tea,Fresh,Drink,Veg,Cloudy,50,19,0,1,0,17
Wednesday,Morning,Idly,Fresh,Meal,Veg,Rainy,310,24,0,0,0,24
Monday,Morning,Chips,Packed,Snack,Veg,Sunny,150,8,0,0,0,7
Saturday,Lunch,Idly,Fresh,Meal,Veg,Cloudy,310,28,0,1,0,26
Thursday,Lunch,Parotta,Fresh,Meal,NonVeg,Rainy,400,14,0,0,1,14
Thursday,Lunch,Veg_Rice,Fresh,Meal,Veg,Rainy,420,16,0,0,0,14
Monday,Lunch,SoftDrink,Packed,Drink,Veg,Sunny,180,17,0,0,0,17
Saturday,Lunch,Juice,Fresh,Drink,Veg,Rainy,120,11,0,1,0,11
Friday,Lunch,Tea,Fresh,Drink,Veg,Cloudy,50,14,1,0,0,14
Monday,Morning,Cake_Piece,Packed,Dessert,Veg,Cloudy,220,29,0,0,0,32
Friday,Evening,Chips,Packed,Snack,Veg,Cloudy,150,10,1,0,1,10
Sunday,Evening,Chips,Packed,Snack,Veg,Cloudy,150,20,0,1,0,20
Tuesday,Morning,Parotta,Fresh,Meal,NonVeg,Rainy,400,21,0,0,0,21
Saturday,Lunch,Chicken_Rice,Fresh,Meal,NonVeg,Sunny,350,10,0,1,1,10
Monday,Morning,Idly,Fresh,Meal,Veg,Rainy,310,26,0,0,0,30
Monday,Morning,Idly,Fresh,Meal,Veg,Sunny,310,14,0,0,1,16
Tuesday,Lunch,Tea,Fresh,Drink,Veg,Sunny,50,12,0,0,0,10
Saturday,Lunch,Cake_Piece,Packed,Dessert,Veg,Rainy,220,15,0,1,1,14
Sunday,Evening,Chocolate,Packed,Dessert,Veg,Sunny,200,26,0,1,1,24
Tuesday,Evening,Chips,Packed,Snack,Veg,Rainy,150,20,0,0,1,19
Thursday,Evening,Chocolate,Packed,Dessert,Veg,Rainy,200,6,0,0,0,7
Wednesday,Morning,Ice_Cream,Fresh,Dessert,Veg,Cloudy,180,27,0,0,1,28
Saturday,Lunch,Ice_Cream,Fresh,Dessert,Veg,Cloudy,180,19,0,1,1,20
Monday,Lunch,Idly,Fresh,Meal,Veg,Sunny,310,29,0,0,0,27
Tuesday,Evening,Ice_Cream,Fresh,Dessert,Veg,Sunny,180,17,0,0,0,17
Saturday,Morning,Rice,Fresh,Meal,Veg,Rainy,300,8,0,1,0,7
Tuesday,Morning,Parotta,Fresh,Meal,NonVeg,Sunny,400,26,0,0,0,27
Friday,Morning,Parotta,Fresh,Meal,NonVeg,Sunny,400,17,1,0,0,18
Tuesday,Lunch,Cake_Piece,Packed,Dessert,Veg,Rainy,220,26,0,0,0,27
Sunday,Lunch,SoftDrink,Packed,Drink,Veg,Rainy,180,8,0,1,1,8
Thursday,Evening,Idly,Fresh,Meal,Veg,Sunny,310,22,0,0,0,25
Monday,Morning,Samosa,Fresh,Snack,Veg,Sunny,280,11,0,0,0,13
Saturday,Lunch,Samosa,Fresh,Snack,Veg,Sunny,280,13,0,1,1,13
Thursday,Lunch,Chocolate,Packed,Dessert,Veg,Sunny,200,9,0,0,0,9
Thursday,Lunch,Ice_Cream,Fresh,Dessert,Veg,Sunny,180,23,0,0,0,23
Friday,Evening,Idly,Fresh,Meal,Veg,Cloudy,310,13,1,0,0,12
Monday,Lunch,Cake_Piece,Packed,Dessert,Veg,Rainy,220,7,0,0,0,8
Friday,Lunch,Juice,Fresh,Drink,Veg,Sunny,120,18,1,0,1,20
Friday,Morning,Biscuits,Packed,Snack,Veg,Sunny,100,22,1,0,0,25
Tuesday,Evening,Rice,Fresh,Meal,Veg,Sunny,300,14,0,0,1,15
Friday,Morning,Biscuits,Packed,Snack,Veg,Rainy,100,19,1,0,1,17
Monday,Lunch,Juice,Fresh,Drink,Veg,Cloudy,120,10,0,0,0,11
Monday,Evening,Biscuits,Packed,Snack,Veg,Sunny,100,22,0,0,0,19
Monday,Morning,Parotta,Fresh,Meal,NonVeg,Sunny,400,29,0,0,0,26
Tuesday,Morning,Chocolate,Packed,Dessert,Veg,Cloudy,200,11,0,0,1,11
Thursday,Evening,Chicken_Rice,Fresh,Meal,NonVeg,Rainy,350,7,0,0,0,7
Thursday,Evening,Cake_Piece,Packed,Dessert,Veg,Sunny,220,17,0,0,1,17
Thursday,Morning,Ice_Cream,Fresh,Dessert,Veg,Sunny,180,9,0,0,0,10
Sunday,Morning,Parotta,Fresh,Meal,NonVeg,Cloudy,400,6,0,1,1,6
Sunday,Lunch,Rice,Fresh,Meal,Veg,Sunny,300,5,0,1,0,5
Friday,Evening,Chicken_Rice,Fresh,Meal,NonVeg,Rainy,350,11,1,0,0,11
Tuesday,Morning,Samosa,Fresh,Snack,Veg,Rainy,280,12,0,0,0,11
Sunday,Evening,Parotta,Fresh,Meal,NonVeg,Cloudy,400,29,0,1,0,29
Saturday,Evening,Idly,Fresh,Meal,Veg,Rainy,310,21,0,1,1,24
Tuesday,Morning,Cake_Piece,Packed,Dessert,Veg,Cloudy,220,11,0,0,0,11
Friday,Morning,Parotta,Fresh,Meal,NonVeg,Sunny,400,21,1,0,0,23
Thursday,Morning,Samosa,Fresh,Snack,Veg,Cloudy,280,13,0,0,0,11
Tuesday,Lunch,Veg_Rice,Fresh,Meal,Veg,Sunny,420,25,0,0,0,25
Tuesday,Morning,Chicken_Rice,Fresh,Meal,NonVeg,Sunny,350,27,0,0,0,27
Wednesday,Lunch,Juice,Fresh,Drink,Veg,Cloudy,120,9,0,0,0,9
Sunday,Evening,Chocolate,Packed,Dessert,Veg,Sunny,200,12,0,1,0,12
Monday,Lunch,Idly,Fresh,Meal,Veg,Cloudy,310,25,0,0,1,24
Monday,Morning,Rice,Fresh,Meal,Veg,Cloudy,300,25,0,0,1,24
Monday,Morning,Chicken_Rice,Fresh,Meal,NonVeg,Cloudy,350,27,0,0,0,26
Sunday,Lunch,Chocolate,Packed,Dessert,Veg,Cloudy,200,23,0,1,0,27
Saturday,Evening,Veg_Rice,Fresh,Meal,Veg,Rainy,420,9,0,1,1,9
Tuesday,Evening,Biscuits,Packed,Snack,Veg,Rainy,100,11,0,0,0,10
Friday,Evening,Parotta,Fresh,Meal,NonVeg,Rainy,400,11,1,0,0,10
Thursday,Morning,Cake_Piece,Packed,Dessert,Veg,Cloudy,220,9,0,0,0,10
Thursday,Lunch,Chips,Packed,Snack,Veg,Rainy,150,7,0,0,0,6
Saturday,Evening,SoftDrink,Packed,Drink,Veg,Sunny,180,17,0,1,0,15
Tuesday,Lunch,Parotta,Fresh,Meal,NonVeg,Sunny,400,29,0,0,0,30
Thursday,Lunch,Cake_Piece,Packed,Dessert,Veg,Sunny,220,26,0,0,0,27
Thursday,Evening,Cake_Piece,Packed,Dessert,Veg,Sunny,220,24,0,0,0,27
Friday,Evening,Ice_Cream,Fresh,Dessert,Veg,Rainy,180,19,1,0,0,19
Thursday,Lunch,Cake_Piece,Packed,Dessert,Veg,Cloudy,220,21,0,0,1,20
Friday,Evening,Juice,Fresh,Drink,Veg,Cloudy,120,12,1,0,0,13
Monday,Lunch,SoftDrink,Packed,Drink,Veg,Sunny,180,25,0,0,0,28
Wednesday,Evening,Rice,Fresh,Meal,Veg,Rainy,300,27,0,0,1,31
Thursday,Evening,Veg_Rice,Fresh,Meal,Veg,Cloudy,420,20,0,0,0,22
Tuesday,Lunch,Ice_Cream,Fresh,Dessert,Veg,Sunny,180,6,0,0,0,6
Friday,Evening,Biscuits,Packed,Snack,Veg,Cloudy,100,17,1,0,0,16
Saturday,Morning,Idly,Fresh,Meal,Veg,Cloudy,310,9,0,1,0,8
Tuesday,Evening,Veg_Rice,Fresh,Meal,Veg,Rainy,420,27,0,0,0,30
Monday,Morning,Idly,Fresh,Meal,Veg,Cloudy,310,24,0,0,0,26
Thursday,Evening,Chips,Packed,Snack,Veg,Sunny,150,20,0,0,1,19
Wednesday,Morning,Idly,Fresh,Meal,Veg,Cloudy,310,16,0,0,1,17
Wednesday,Morning,Chocolate,Packed,Dessert,Veg,Rainy,200,9,0,0,0,9
Tuesday,Evening,Chocolate,Packed,Dessert,Veg,Sunny,200,9,0,0,1,8
Tuesday,Lunch,Idly,Fresh,Meal,Veg,Sunny,310,7,0,0,0,6
Saturday,Lunch,Idly,Fresh,Meal,Veg,Rainy,310,28,0,1,0,33
Thursday,Morning,Samosa,Fresh,Snack,Veg,Rainy,280,20,0,0,1,21
Sunday,Evening,Chips,Packed,Snack,Veg,Rainy,150,22,0,1,0,23
Wednesday,Lunch,Chips,Packed,Snack,Veg,Sunny,150,8,0,0,0,7
Tuesday,Lunch,Samosa,Fresh,Snack,Veg,Rainy,280,20,0,0,0,19
Monday,Lunch,Samosa,Fresh,Snack,Veg,Rainy,280,14,0,0,0,13
Sunday,Evening,Parotta,Fresh,Meal,NonVeg,Cloudy,400,25,0,1,0,25
Sunday,Evening,Tea,Fresh,Drink,Veg,Sunny,50,17,0,1,1,20
Thursday,Morning,SoftDrink,Packed,Drink,Veg,Rainy,180,9,0,0,0,8
Monday,Lunch,Chicken_Rice,Fresh,Meal,NonVeg,Rainy,350,15,0,0,0,15
Tuesday,Morning,Rice,Fresh,Meal,Veg,Rainy,300,17,0,0,1,19
Tuesday,Lunch,Cake_Piece,Packed,Dessert,Veg,Sunny,220,21,0,0,0,21
Monday,Lunch,Rice,Fresh,Meal,Veg,Cloudy,300,27,0,0,0,24
Monday,Evening,Juice,Fresh,Drink,Veg,Cloudy,120,23,0,0,0,20
